9.80668,1.48702,1.60992,0
9.80669,1.00865,0.925399,0
9.80665,0.675716,1.96395,0
9.80661,1.99925,2.05996,0
9.80663,0.233462,3.88619,0
9.8066,0.608121,2.90813,0
9.80672,0.238726,2.90546,0
9.80665,0.466362,1.17996,0
9.80669,1.77786,0.660451,0
9.80661,2.10627,0.639103,0
9.80669,0.931948,1.80023,0
9.80664,1.86583,0.606802,0
9.80667,0.478378,0.359595,0
9.80669,1.18099,0.289891,0
9.8066,0.336317,0.0914598,0
9.80669,0.0926745,0.11362,0
9.80663,0.0967266,0.0997711,0
9.80666,0.0976062,0.0930338,0
9.80668,0.324353,0.329261,0
9.80668,0.160948,0.035377,0
9.80665,0.295834,0.0288676,0
9.80667,0.231173,0.018716,0
9.80668,0.607395,0.291183,0
9.80669,0.8453,0.224101,0
9.80666,1.39105,0.682905,0
9.80666,0.326605,4.32112,0
9.80661,0.387806,2.99295,0
9.8066,0.454262,0.651742,0
9.80661,0.642174,0.0666744,0
9.80669,1.25087,0.434531,0
9.80666,0.580272,0.367898,0
9.80665,0.574746,0.331091,0
9.80663,1.5896,0.708919,0
9.80664,0.502131,0.67411,0
9.80663,0.722813,0.788467,0
9.80665,1.15179,0.601532,0
9.80662,0.34717,0.127203,0
9.8067,0.883291,0.211879,0
9.80663,0.936762,0.734742,0
9.8067,0.875144,0.365393,0
9.80668,0.296353,0.520777,0
9.80668,0.459683,0.456881,0
9.80661,0.628725,0.373653,0
9.80663,0.439473,0.352132,0
9.80662,0.450378,0.492398,0
9.80662,0.527539,0.600394,0
9.80662,0.435334,0.902111,0
9.80664,0.899234,0.439419,0
9.80663,1.22158,0.961469,0
9.80663,0.367573,2.33877,0
9.80662,1.60036,2.41406,0
9.80668,0.669075,0.618321,0
9.80663,0.528545,1.19585,0
9.80664,0.28681,0.451923,0
9.80663,1.98629,1.31564,0
9.80666,1.09804,0.354866,0
9.80661,0.750478,0.795887,0
9.80668,0.64883,0.595784,0
9.80662,0.271622,0.0708927,0
9.80665,0.442338,0.27598,0
9.80664,0.675313,0.734057,0
9.80665,0.955431,0.27457,0
9.80664,0.31094,0.0609162,0
9.80663,0.34453,0.294,0
9.80668,0.230035,0.557494,0
9.80668,0.144466,0.185112,0
9.80668,0.0269577,0.0647291,0
9.80668,0.105332,0.0771141,0
9.80665,0.103317,0.080455,0
9.80663,0.306702,0.0415507,0
9.80662,0.177467,0.238523,0
9.80669,0.10045,0.0909049,0
9.80669,0.129768,0.0309456,0
9.80666,0.268385,0.126718,0
9.80668,0.0808517,0.329629,0
9.80663,0.131786,0.252738,0
9.80664,0.184246,0.356708,0
9.80666,0.660393,0.941036,0
9.80659,0.255321,0.994257,0
9.80665,0.389316,0.422731,0
9.80669,0.2635,1.24731,0
9.80662,0.30569,0.420291,0
9.80662,0.165593,1.03826,0
9.80667,0.780421,0.239682,0
9.80664,0.368102,0.162101,0
9.80669,0.281912,0.102132,0
9.80665,0.275003,0.100942,0
9.80668,0.272781,0.230336,0
9.80666,0.242589,0.344021,0
9.80662,0.111177,0.389026,0
9.8067,0.146062,0.118456,0
9.80669,0.183605,0.0731381,0
9.80661,0.209351,0.115479,0
9.80668,0.0453493,0.1976,0
9.80665,0.158014,0.0160801,0
9.80662,0.0977315,0.0411642,0
9.80665,0.0442188,0.00575674,0
9.80664,0.107141,0.0549365,0
9.80668,0.401002,0.0900294,0
9.80668,0.537827,0.0792577,0
9.80666,1.5958,0.235121,0
9.80668,0.435851,0.101552,0
9.80664,0.129005,0.373126,0
9.80664,0.377407,0.167707,0
9.80666,0.264861,0.0812058,0
9.8067,0.557015,0.148698,0
9.80669,0.822003,0.217292,0
9.8067,0.294589,0.142797,0
9.80665,0.311015,0.0806628,0
9.80662,0.256055,0.139255,0
9.80668,0.10295,0.0930699,0
9.80663,0.0880505,0.15411,0
9.80659,0.298176,0.0837118,0
9.80666,0.134274,0.321764,0
9.80668,0.524151,0.821983,0
9.8067,0.179058,0.685439,0
9.8067,0.756443,0.885544,0
9.80666,0.583177,0.795959,0
9.80665,0.957468,1.02632,0
9.80664,0.281747,1.20364,0
9.80662,2.27333,0.729089,0
9.80665,0.332333,2.44657,0
9.80663,4.8935,1.29768,0
9.80661,0.666196,0.899439,0
9.80663,7.60821,2.00997,0
9.80665,2.31004,1.40747,0
9.80664,2.27939,0.83586,0
9.80667,0.352937,0.352268,0
9.80668,0.960979,1.11208,0
9.8067,0.124132,0.334378,0
9.80661,0.958222,0.115648,0
9.80666,0.282078,0.987869,0
9.80668,0.0281327,0.929334,0
9.80669,1.75409,0.784712,0
9.80665,1.01335,0.532761,0
9.80661,0.960233,1.89741,0
9.8066,2.16136,2.06943,0
9.80669,0.165468,0.169027,0
9.80664,0.303567,0.0600461,0
9.80661,0.0937794,0.132557,0
9.80662,0.311301,0.489162,0
9.80668,0.317689,0.246609,0
9.80662,0.298403,0.0934065,0
9.80668,0.892765,0.711992,0
9.80667,0.870928,0.0759185,0
9.80663,0.271803,0.0294111,0
9.8066,0.494176,0.173119,0
9.80663,0.376172,0.170717,0
9.80661,0.083062,0.167583,0
9.80668,0.112865,0.0321977,0
9.80662,0.297494,0.0645857,0
9.80664,0.0758381,0.0388219,0
9.8067,0.203296,0.108733,0
9.80663,0.189092,0.291399,0
